flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,avg_packet_size,direction,label
F_03502,10.0.33.251,10.0.246.27,50863,21,TCP,59,44380,5.74,752.2,Outbound,Benign
F_03211,10.0.242.206,10.0.28.166,59876,8080,UDP,26,84840,4.05,3263.08,Outbound,Benign
F_08548,10.0.210.156,10.0.81.7,25006,80,TCP,20,18837,3.07,941.85,Inbound,Benign
F_08060,10.0.190.65,10.0.144.128,31458,443,UDP,77,73269,7.22,951.55,Outbound,Benign
F_02228,10.0.119.127,10.0.121.253,47912,22,UDP,75,95923,7.66,1278.97,Outbound,Benign
F_08653,10.0.208.90,10.0.179.36,56375,443,UDP,9,17003,4.25,1889.22,Inbound,DDoS
F_03445,10.0.63.71,10.0.221.217,7933,3306,TCP,93,34161,3.5,367.32,Outbound,Infiltration
F_04707,10.0.161.183,10.0.104.24,44351,22,UDP,59,20654,6.21,350.07,Outbound,Benign
F_05433,10.0.3.152,10.0.8.12,4395,443,TCP,59,71997,5.2,1220.29,Inbound,PortScan
F_09527,10.0.222.172,10.0.134.230,28797,8080,UDP,31,22412,8.89,722.97,Outbound,Malware
F_02492,10.0.3.135,10.0.138.165,25952,3306,TCP,72,66709,7.72,926.51,Inbound,Benign
F_00714,10.0.177.78,10.0.239.118,47213,22,TCP,6,83452,5.82,13908.67,Inbound,Benign
F_02117,10.0.157.13,10.0.131.85,62818,53,TCP,92,66933,7.69,727.53,Outbound,Infiltration
F_04195,10.0.10.38,10.0.178.145,20333,3306,UDP,57,50792,7.55,891.09,Outbound,Benign
F_06806,10.0.42.20,10.0.169.31,49698,3306,UDP,61,83220,5.87,1364.26,Outbound,Benign
F_07578,10.0.143.52,10.0.240.31,34323,3306,TCP,63,95062,9.57,1508.92,Inbound,DDoS
F_07822,10.0.121.223,10.0.177.28,59586,8080,UDP,80,42448,1.13,530.6,Inbound,Benign
F_06080,10.0.245.91,10.0.43.143,41269,21,UDP,74,54245,2.07,733.04,Outbound,Benign
F_08379,10.0.196.212,10.0.221.52,21712,53,UDP,19,58554,9.58,3081.79,Outbound,Benign
F_01942,10.0.145.63,10.0.167.121,51131,8080,UDP,53,23042,3.1,434.75,Inbound,Benign
F_05954,10.0.219.188,10.0.207.100,49265,22,UDP,70,18825,7.34,268.93,Outbound,Benign
F_07945,10.0.7.32,10.0.64.216,4706,22,UDP,81,58115,5.29,717.47,Outbound,Benign
F_03269,10.0.14.131,10.0.92.41,42612,80,TCP,72,16289,6.35,226.24,Outbound,Benign
F_09682,10.0.5.144,10.0.157.81,42765,22,TCP,47,55985,5.92,1191.17,Outbound,Benign
F_01440,10.0.85.175,10.0.106.116,20613,80,TCP,42,80973,0.3,1927.93,Inbound,Benign
F_05298,10.0.96.193,10.0.241.67,25148,443,TCP,79,56132,3.38,710.53,Inbound,Benign
F_08310,10.0.141.16,10.0.147.123,6067,8080,TCP,92,9127,0.39,99.21,Inbound,Benign
F_05325,10.0.18.17,10.0.251.161,20554,3306,TCP,36,15022,9.36,417.28,Outbound,PortScan
F_06204,10.0.249.148,10.0.74.164,18647,22,UDP,39,93065,1.69,2386.28,Inbound,Benign
F_08165,10.0.228.90,10.0.94.221,63520,21,UDP,64,95362,1.91,1490.03,Inbound,Infiltration
F_06775,10.0.7.149,10.0.101.165,6584,21,TCP,54,2495,6.67,46.2,Inbound,Benign
F_03464,10.0.36.177,10.0.116.39,19923,22,TCP,61,67120,4.71,1100.33,Outbound,PortScan
F_06759,10.0.83.65,10.0.214.141,62070,53,UDP,10,35670,3.76,3567.0,Outbound,Benign
F_05074,10.0.1.18,10.0.252.90,42297,22,UDP,36,16170,5.35,449.17,Outbound,Botnet
F_04392,10.0.91.179,10.0.132.247,9080,80,UDP,10,21848,5.62,2184.8,Outbound,PortScan
F_08978,10.0.86.68,10.0.45.243,31048,80,TCP,73,88965,3.08,1218.7,Outbound,Benign
F_05980,10.0.21.103,10.0.233.26,62415,21,UDP,17,76007,9.82,4471.0,Outbound,DDoS
F_02974,10.0.192.197,10.0.179.9,61107,22,TCP,99,20538,2.83,207.45,Inbound,Benign
F_01004,10.0.209.89,10.0.124.22,3928,22,UDP,21,81106,7.36,3862.19,Inbound,Botnet
F_02951,10.0.2.81,10.0.47.86,53656,53,UDP,95,41334,6.65,435.09,Inbound,Benign
F_06401,10.0.183.121,10.0.113.14,64546,80,TCP,43,13862,4.37,322.37,Inbound,Benign
F_01466,10.0.232.203,10.0.183.248,48567,21,UDP,7,83763,4.48,11966.14,Inbound,Benign
F_04240,10.0.109.248,10.0.221.224,60223,53,UDP,80,37029,8.66,462.86,Inbound,PortScan
F_02439,10.0.240.85,10.0.190.2,40457,22,UDP,61,62385,9.98,1022.7,Outbound,PortScan
F_03587,10.0.236.246,10.0.187.157,54414,53,UDP,30,93419,6.55,3113.97,Inbound,Malware
F_09650,10.0.39.196,10.0.95.5,48108,22,UDP,93,32933,7.33,354.12,Outbound,PortScan
F_00703,10.0.167.130,10.0.173.104,29635,21,TCP,65,17348,5.37,266.89,Inbound,Benign
F_05166,10.0.32.71,10.0.62.5,1196,22,UDP,49,86211,1.2,1759.41,Inbound,Botnet
F_07753,10.0.124.188,10.0.159.4,38000,443,UDP,11,90935,4.76,8266.82,Inbound,Malware
F_09912,10.0.236.82,10.0.133.34,48795,3306,UDP,8,46215,3.7,5776.88,Inbound,PortScan
F_09488,10.0.175.33,10.0.71.19,8550,3306,TCP,8,78966,7.65,9870.75,Inbound,Benign
F_09071,10.0.47.88,10.0.134.140,58627,8080,UDP,97,16998,6.2,175.24,Outbound,Benign
F_03620,10.0.7.59,10.0.206.57,16672,53,TCP,50,9002,7.92,180.04,Outbound,Benign
F_00593,10.0.159.178,10.0.177.59,1475,3306,UDP,97,91997,5.77,948.42,Outbound,Benign
F_07408,10.0.218.161,10.0.185.58,22860,8080,TCP,58,34976,0.17,603.03,Inbound,Benign
F_04815,10.0.133.45,10.0.12.184,42789,80,UDP,73,87185,5.42,1194.32,Inbound,Benign
F_04615,10.0.20.54,10.0.109.19,2087,8080,UDP,73,38339,0.5,525.19,Inbound,Benign
F_01136,10.0.66.56,10.0.46.228,1600,3306,UDP,66,57042,0.74,864.27,Inbound,Benign
F_07614,10.0.244.123,10.0.212.1,2811,3306,UDP,64,69430,2.64,1084.84,Inbound,Benign
F_00126,10.0.232.3,10.0.121.75,23278,53,TCP,31,54869,0.13,1769.97,Inbound,Benign
F_00353,10.0.240.220,10.0.22.124,12403,443,TCP,12,15491,5.51,1290.92,Inbound,Botnet
F_04242,10.0.101.106,10.0.10.190,12720,22,TCP,70,63211,5.5,903.01,Inbound,DDoS
F_04724,10.0.113.106,10.0.30.121,56528,8080,UDP,62,20228,4.69,326.26,Outbound,PortScan
F_08919,10.0.106.250,10.0.111.117,32886,3306,TCP,28,39304,9.98,1403.71,Inbound,Benign
F_09552,10.0.119.107,10.0.213.23,6784,443,TCP,7,62516,7.85,8930.86,Outbound,Benign
F_09512,10.0.132.178,10.0.144.5,34412,22,TCP,15,62307,1.99,4153.8,Outbound,Benign
F_00680,10.0.61.185,10.0.12.128,32251,3306,UDP,19,23008,2.58,1210.95,Outbound,Benign
F_09611,10.0.251.39,10.0.211.124,20368,22,UDP,12,16433,4.07,1369.42,Outbound,Benign
F_03252,10.0.130.207,10.0.248.42,5382,80,UDP,23,54397,7.3,2365.09,Inbound,BruteForce
F_04848,10.0.148.126,10.0.77.68,38466,3306,UDP,89,71482,7.74,803.17,Inbound,Benign
F_03032,10.0.217.212,10.0.194.109,2927,8080,TCP,48,61066,7.55,1272.21,Inbound,DDoS
F_09660,10.0.45.76,10.0.201.210,40187,53,UDP,49,40702,3.72,830.65,Outbound,DDoS
F_08022,10.0.67.180,10.0.186.6,51205,443,TCP,78,2497,2.15,32.01,Inbound,BruteForce
F_02050,10.0.124.167,10.0.6.150,33094,22,UDP,39,87989,9.82,2256.13,Outbound,Benign
F_07224,10.0.20.141,10.0.86.89,59378,3306,TCP,15,11877,6.39,791.8,Inbound,Malware
F_05393,10.0.139.106,10.0.43.95,60497,8080,TCP,9,16806,8.14,1867.33,Outbound,Benign
F_01893,10.0.85.234,10.0.245.133,41967,21,UDP,92,79117,9.51,859.97,Outbound,Benign
F_01851,10.0.45.104,10.0.47.62,19749,80,TCP,97,98173,7.11,1012.09,Inbound,Benign
F_09078,10.0.112.167,10.0.134.107,29966,21,UDP,23,50826,7.51,2209.83,Outbound,Benign
F_09846,10.0.209.80,10.0.82.235,6908,21,TCP,89,55278,3.3,621.1,Outbound,Malware
F_00552,10.0.144.112,10.0.124.95,19971,3306,UDP,7,19255,7.01,2750.71,Outbound,Benign
F_02418,10.0.169.124,10.0.79.130,60943,22,UDP,87,65505,9.17,752.93,Outbound,Benign
F_09158,10.0.247.112,10.0.72.116,63325,443,TCP,57,73711,1.48,1293.18,Outbound,Malware
F_06122,10.0.180.167,10.0.89.40,56015,443,TCP,41,12120,5.18,295.61,Inbound,Benign
F_08994,10.0.140.140,10.0.107.164,4935,80,UDP,13,55017,8.05,4232.08,Inbound,Benign
F_03979,10.0.18.205,10.0.164.248,57410,3306,TCP,61,80859,3.07,1325.56,Inbound,PortScan
F_03856,10.0.89.28,10.0.107.28,62792,443,TCP,35,47970,1.46,1370.57,Outbound,Benign
F_00840,10.0.104.177,10.0.73.82,51581,21,UDP,99,7687,5.14,77.65,Inbound,Benign
F_07610,10.0.99.49,10.0.244.31,61133,22,TCP,27,75740,5.79,2805.19,Outbound,Benign
F_01705,10.0.30.243,10.0.144.18,7068,8080,TCP,49,31135,6.98,635.41,Outbound,Benign
F_06582,10.0.133.178,10.0.137.151,4110,8080,UDP,76,31927,1.68,420.09,Outbound,Benign
F_00937,10.0.16.165,10.0.104.7,2784,22,UDP,71,92946,6.03,1309.1,Inbound,Benign
F_01693,10.0.172.188,10.0.198.201,33122,53,UDP,15,24307,4.7,1620.47,Inbound,BruteForce
F_06429,10.0.43.128,10.0.166.38,32059,3306,UDP,75,61421,1.19,818.95,Inbound,Benign
F_00898,10.0.111.125,10.0.91.129,50911,53,UDP,66,91296,4.3,1383.27,Inbound,BruteForce
F_03313,10.0.208.99,10.0.17.64,18837,22,UDP,55,93866,3.34,1706.65,Inbound,PortScan
F_01076,10.0.228.171,10.0.190.148,55472,80,UDP,9,46968,2.52,5218.67,Inbound,BruteForce
F_02149,10.0.50.175,10.0.2.51,63649,8080,UDP,82,24488,6.71,298.63,Inbound,DDoS
F_08168,10.0.62.217,10.0.159.64,54476,21,TCP,24,84405,9.83,3516.88,Outbound,Benign
F_08873,10.0.60.224,10.0.34.153,28587,443,TCP,43,39963,5.85,929.37,Outbound,PortScan
F_03314,10.0.228.211,10.0.105.74,61233,3306,UDP,28,58275,7.77,2081.25,Inbound,Benign
F_00696,10.0.76.235,10.0.243.157,45412,80,TCP,51,7864,3.66,154.2,Inbound,Benign
F_04024,10.0.115.138,10.0.140.64,58036,53,TCP,52,94784,0.64,1822.77,Inbound,Infiltration
F_02776,10.0.67.99,10.0.72.196,16343,22,TCP,15,99316,3.89,6621.07,Inbound,Benign
F_02026,10.0.127.140,10.0.45.45,1202,8080,UDP,34,76687,9.49,2255.5,Inbound,Benign
F_04298,10.0.18.101,10.0.106.120,8530,8080,UDP,57,77018,4.17,1351.19,Outbound,Benign
F_05224,10.0.207.192,10.0.192.197,31918,22,TCP,60,27284,7.33,454.73,Inbound,Benign
F_03633,10.0.81.13,10.0.138.43,10201,80,TCP,93,10318,4.76,110.95,Inbound,Benign
F_08725,10.0.45.137,10.0.92.142,61671,80,TCP,8,75910,7.05,9488.75,Inbound,Benign
F_08337,10.0.151.227,10.0.79.63,52867,21,UDP,45,20172,3.39,448.27,Outbound,Benign
F_01551,10.0.9.216,10.0.228.190,10349,443,TCP,99,30791,5.51,311.02,Inbound,Benign
F_09235,10.0.92.228,10.0.208.104,32818,53,UDP,53,26353,3.46,497.23,Inbound,DDoS
F_04612,10.0.165.189,10.0.227.155,48905,443,TCP,25,20377,0.46,815.08,Inbound,Infiltration
F_02845,10.0.132.122,10.0.75.137,55706,22,UDP,70,9058,3.44,129.4,Inbound,Benign
F_08211,10.0.155.252,10.0.246.98,14081,22,UDP,15,91182,6.76,6078.8,Inbound,Botnet
F_00572,10.0.28.132,10.0.85.214,4112,21,UDP,33,83450,9.82,2528.79,Outbound,Benign
F_09646,10.0.140.175,10.0.32.237,51751,8080,TCP,65,19295,3.63,296.85,Inbound,Benign
F_05687,10.0.163.32,10.0.132.128,61485,3306,UDP,34,82135,0.76,2415.74,Inbound,Benign
F_03524,10.0.222.82,10.0.192.169,29657,53,TCP,21,79646,2.44,3792.67,Outbound,Infiltration
F_03144,10.0.17.98,10.0.40.48,2439,53,UDP,44,26315,7.34,598.07,Outbound,Malware
F_03009,10.0.18.214,10.0.33.2,32799,22,UDP,7,65183,3.27,9311.86,Outbound,DDoS
F_09943,10.0.144.42,10.0.67.7,5316,53,TCP,82,49513,3.26,603.82,Inbound,PortScan
F_08910,10.0.165.37,10.0.80.202,6271,8080,UDP,9,99818,1.35,11090.89,Inbound,PortScan
F_03853,10.0.207.220,10.0.229.224,7087,8080,TCP,19,74454,3.94,3918.63,Outbound,Botnet
F_06623,10.0.225.43,10.0.143.104,34429,8080,TCP,91,70331,8.71,772.87,Outbound,Benign
F_04968,10.0.77.16,10.0.34.213,64890,3306,TCP,26,95235,5.27,3662.88,Inbound,Benign
F_00599,10.0.21.149,10.0.100.111,38189,80,TCP,75,69640,5.58,928.53,Inbound,Botnet
F_01240,10.0.198.131,10.0.77.32,58988,22,UDP,86,96118,7.1,1117.65,Inbound,DDoS
F_00491,10.0.89.136,10.0.57.3,14188,22,UDP,9,54472,5.47,6052.44,Outbound,Benign
F_04719,10.0.105.105,10.0.246.196,12215,443,TCP,49,92643,5.34,1890.67,Inbound,Botnet
F_04896,10.0.176.157,10.0.135.64,2091,8080,TCP,10,75594,6.11,7559.4,Outbound,Malware
F_02961,10.0.145.113,10.0.63.122,64131,3306,TCP,49,44233,4.16,902.71,Inbound,Benign
F_03910,10.0.250.233,10.0.47.200,58812,8080,TCP,87,47703,6.06,548.31,Inbound,Benign
F_02917,10.0.148.200,10.0.231.126,59139,443,TCP,6,2083,3.46,347.17,Outbound,Benign
F_01778,10.0.186.214,10.0.7.74,13712,22,TCP,77,11681,3.55,151.7,Outbound,Botnet
F_00510,10.0.250.109,10.0.172.41,52485,53,TCP,33,15723,9.65,476.45,Outbound,Malware
F_07526,10.0.223.71,10.0.17.128,52907,8080,TCP,85,32804,1.94,385.93,Outbound,Benign
F_01424,10.0.184.39,10.0.226.226,11066,443,UDP,91,63341,6.95,696.05,Inbound,PortScan
F_04492,10.0.18.146,10.0.162.71,41810,53,UDP,62,64215,1.1,1035.73,Inbound,DDoS
F_06279,10.0.16.161,10.0.176.223,56204,80,TCP,16,68277,9.64,4267.31,Outbound,PortScan
F_06723,10.0.218.105,10.0.113.198,38451,22,UDP,48,39607,9.86,825.15,Outbound,Botnet
F_02564,10.0.144.233,10.0.36.230,38851,21,UDP,8,85877,3.97,10734.62,Outbound,Infiltration
F_02660,10.0.27.232,10.0.116.195,31388,8080,UDP,40,16960,9.11,424.0,Inbound,Benign
F_00836,10.0.153.156,10.0.178.246,22222,8080,UDP,24,6440,7.03,268.33,Inbound,Benign
F_00905,10.0.254.130,10.0.19.194,41981,21,UDP,28,2565,3.88,91.61,Inbound,Benign
F_03687,10.0.213.218,10.0.128.51,21604,53,TCP,19,53253,4.08,2802.79,Inbound,Benign
F_01008,10.0.25.47,10.0.52.149,40729,53,TCP,98,28045,5.77,286.17,Inbound,Benign
F_06867,10.0.24.191,10.0.231.140,32179,21,TCP,61,78668,2.53,1289.64,Outbound,DDoS
F_02967,10.0.188.247,10.0.136.95,46182,8080,TCP,88,94732,0.58,1076.5,Outbound,DDoS
F_00309,10.0.228.218,10.0.119.147,24961,3306,UDP,83,35601,0.92,428.93,Inbound,BruteForce
F_04994,10.0.71.149,10.0.27.87,30614,53,TCP,89,13220,8.34,148.54,Outbound,Benign
F_04148,10.0.171.87,10.0.60.252,51865,443,UDP,70,50375,3.94,719.64,Outbound,Benign
F_04095,10.0.141.162,10.0.36.176,25612,8080,UDP,74,7550,1.78,102.03,Inbound,DDoS
F_04599,10.0.154.10,10.0.113.208,4770,3306,TCP,13,78761,1.5,6058.54,Inbound,PortScan
F_02963,10.0.115.163,10.0.64.55,8625,8080,TCP,55,23158,3.12,421.05,Outbound,Benign
F_03574,10.0.210.77,10.0.211.34,46285,53,UDP,61,89103,1.33,1460.7,Inbound,PortScan
F_00143,10.0.112.184,10.0.47.85,24705,8080,TCP,9,2913,8.71,323.67,Inbound,Benign
F_01492,10.0.173.9,10.0.13.112,1742,443,UDP,71,14556,4.07,205.01,Outbound,Benign
F_08423,10.0.244.222,10.0.163.91,34663,3306,UDP,56,46246,2.12,825.82,Inbound,Benign
F_00598,10.0.169.61,10.0.6.252,8231,22,TCP,99,59070,2.81,596.67,Outbound,Benign
F_09057,10.0.155.95,10.0.236.210,45907,8080,TCP,33,14307,1.8,433.55,Inbound,Benign
F_07827,10.0.31.108,10.0.34.209,44958,22,TCP,75,35367,4.77,471.56,Outbound,Benign
F_09279,10.0.117.81,10.0.206.55,56275,22,UDP,46,87722,2.72,1907.0,Inbound,Benign
F_08513,10.0.41.236,10.0.110.101,13157,21,TCP,96,98426,9.1,1025.27,Inbound,Benign
F_06956,10.0.115.61,10.0.245.196,48399,80,UDP,98,20192,2.56,206.04,Inbound,Benign
F_06081,10.0.24.187,10.0.89.42,3826,53,UDP,38,28133,4.8,740.34,Outbound,DDoS
F_03922,10.0.248.238,10.0.126.195,41366,8080,TCP,47,10686,5.78,227.36,Inbound,Benign
F_06622,10.0.103.84,10.0.137.226,25835,443,TCP,93,2208,1.03,23.74,Inbound,Benign
F_09782,10.0.239.130,10.0.209.223,39490,80,TCP,60,97492,7.89,1624.87,Outbound,Benign
F_00949,10.0.172.145,10.0.106.87,54020,21,UDP,56,88576,2.29,1581.71,Inbound,Benign
F_01399,10.0.228.204,10.0.115.167,64640,3306,UDP,13,88738,0.69,6826.0,Outbound,Benign
F_00750,10.0.41.192,10.0.242.108,36397,22,TCP,45,11996,5.55,266.58,Inbound,Benign
F_04458,10.0.145.87,10.0.141.191,60364,443,UDP,18,70546,2.79,3919.22,Inbound,Benign
F_05083,10.0.29.172,10.0.157.77,16399,53,UDP,69,67133,8.62,972.94,Outbound,Benign
F_05641,10.0.86.2,10.0.152.127,62979,21,TCP,51,76973,1.66,1509.27,Outbound,Benign
F_09326,10.0.41.111,10.0.67.234,10190,22,TCP,36,21781,9.09,605.03,Inbound,BruteForce
F_03692,10.0.208.105,10.0.232.226,43612,22,TCP,93,13672,0.99,147.01,Outbound,Botnet
F_01546,10.0.118.150,10.0.85.31,59801,80,TCP,36,22043,7.68,612.31,Inbound,Benign
F_07350,10.0.202.31,10.0.17.140,9432,53,UDP,31,79040,2.66,2549.68,Outbound,Benign
F_01122,10.0.225.216,10.0.200.228,39393,443,UDP,78,35747,9.04,458.29,Outbound,BruteForce
F_06732,10.0.61.93,10.0.159.163,61995,53,TCP,29,69178,4.45,2385.45,Inbound,BruteForce
F_01119,10.0.206.40,10.0.124.201,56383,80,UDP,12,48149,6.32,4012.42,Inbound,Benign
F_05595,10.0.199.115,10.0.202.136,29801,21,UDP,80,47246,0.96,590.58,Outbound,Benign
F_07899,10.0.28.189,10.0.115.197,50980,3306,TCP,49,52102,0.47,1063.31,Outbound,DDoS
F_06801,10.0.73.46,10.0.125.218,62071,3306,TCP,53,55538,5.18,1047.89,Outbound,DDoS
F_04455,10.0.106.151,10.0.84.244,26275,443,TCP,84,24943,2.9,296.94,Inbound,Benign
F_08861,10.0.47.123,10.0.103.63,58846,21,TCP,33,97225,4.49,2946.21,Inbound,Malware
F_01978,10.0.230.39,10.0.116.39,40931,3306,UDP,86,99620,8.33,1158.37,Inbound,Infiltration
F_05410,10.0.57.179,10.0.130.201,15412,8080,TCP,40,84532,4.42,2113.3,Inbound,Benign
F_08510,10.0.106.126,10.0.139.139,37098,80,TCP,28,32926,7.34,1175.93,Outbound,Benign
F_00929,10.0.185.29,10.0.3.31,40799,53,UDP,25,11286,2.95,451.44,Outbound,PortScan
F_01702,10.0.42.254,10.0.50.72,52059,21,TCP,28,22216,3.3,793.43,Inbound,PortScan
F_09396,10.0.190.78,10.0.157.3,45559,443,UDP,62,86014,6.97,1387.32,Outbound,Benign
F_05656,10.0.153.77,10.0.49.64,15113,443,UDP,30,60129,6.06,2004.3,Inbound,BruteForce
F_04860,10.0.186.242,10.0.53.100,11297,3306,TCP,99,19787,2.93,199.87,Inbound,Benign
F_08690,10.0.191.20,10.0.65.204,9773,80,TCP,51,41318,8.29,810.16,Outbound,Infiltration
F_01414,10.0.244.59,10.0.115.248,45535,53,TCP,43,86826,9.65,2019.21,Outbound,PortScan
F_01578,10.0.253.153,10.0.80.129,59590,21,UDP,92,61010,0.24,663.15,Inbound,Botnet
F_04808,10.0.139.70,10.0.247.26,38914,3306,TCP,10,14461,1.03,1446.1,Outbound,Benign
F_08669,10.0.225.250,10.0.58.225,53597,443,UDP,72,12424,0.69,172.56,Inbound,Botnet
F_01806,10.0.37.111,10.0.97.149,3752,21,TCP,80,75108,0.84,938.85,Inbound,Benign
F_03311,10.0.38.224,10.0.164.49,30131,22,TCP,52,97879,1.95,1882.29,Inbound,DDoS
F_06230,10.0.29.22,10.0.111.62,60944,22,UDP,92,97381,5.36,1058.49,Outbound,Benign
F_05597,10.0.84.192,10.0.65.10,2684,80,UDP,50,39673,7.44,793.46,Outbound,Benign
F_01547,10.0.117.21,10.0.2.30,23642,22,TCP,16,18422,3.58,1151.38,Inbound,PortScan
F_05556,10.0.129.210,10.0.101.211,30254,22,UDP,83,87107,9.3,1049.48,Outbound,Benign
F_03949,10.0.76.132,10.0.68.133,6608,80,TCP,78,3668,3.51,47.03,Inbound,DDoS
F_02524,10.0.35.25,10.0.12.171,52230,53,TCP,47,52947,1.46,1126.53,Outbound,Benign
F_01217,10.0.183.92,10.0.206.156,2636,3306,UDP,90,69815,8.28,775.72,Inbound,Infiltration
F_01468,10.0.124.102,10.0.48.209,40504,3306,UDP,78,21823,8.18,279.78,Inbound,PortScan
F_06673,10.0.48.129,10.0.178.233,54457,80,TCP,47,3075,1.17,65.43,Outbound,Benign
F_01184,10.0.191.17,10.0.218.205,19652,22,TCP,26,32159,7.2,1236.88,Outbound,Benign
F_00860,10.0.112.114,10.0.198.252,21134,53,TCP,26,20004,7.16,769.38,Outbound,Botnet
F_01536,10.0.55.241,10.0.240.30,61755,80,TCP,58,25932,1.94,447.1,Outbound,Benign
F_07669,10.0.53.132,10.0.163.10,15391,21,UDP,11,99111,1.75,9010.09,Inbound,Benign
F_05945,10.0.157.69,10.0.37.235,61147,3306,UDP,21,91821,1.99,4372.43,Inbound,Benign
F_00174,10.0.232.161,10.0.28.2,48375,22,UDP,43,87176,0.55,2027.35,Outbound,Benign
F_03001,10.0.144.134,10.0.27.136,57496,53,TCP,18,81468,1.51,4526.0,Outbound,Benign
F_05386,10.0.22.48,10.0.217.183,15229,3306,TCP,79,83127,3.84,1052.24,Inbound,Benign
F_07486,10.0.105.179,10.0.78.200,46837,22,TCP,56,71603,7.28,1278.62,Outbound,Malware
F_06935,10.0.198.15,10.0.95.244,8752,53,UDP,70,87670,3.08,1252.43,Inbound,Infiltration
F_07480,10.0.30.244,10.0.242.163,4928,80,TCP,61,81720,5.63,1339.67,Outbound,PortScan
F_06416,10.0.103.161,10.0.74.102,4596,80,TCP,57,73948,8.43,1297.33,Inbound,Benign
F_04346,10.0.198.157,10.0.134.201,26814,21,UDP,82,25924,0.2,316.15,Inbound,BruteForce
F_01195,10.0.179.125,10.0.157.149,34915,443,UDP,20,36128,5.03,1806.4,Outbound,PortScan
F_08161,10.0.133.123,10.0.234.197,35103,80,TCP,66,65577,0.66,993.59,Inbound,PortScan
F_03363,10.0.83.250,10.0.88.207,60861,8080,TCP,33,88895,6.79,2693.79,Inbound,Benign
F_08785,10.0.215.225,10.0.77.178,24284,22,UDP,49,54014,0.63,1102.33,Inbound,Benign
F_05866,10.0.73.17,10.0.181.188,55939,53,UDP,94,61730,3.77,656.7,Inbound,PortScan
F_06961,10.0.209.239,10.0.247.108,20383,21,TCP,15,20613,5.09,1374.2,Inbound,BruteForce
F_03467,10.0.25.75,10.0.106.111,5076,53,TCP,18,38964,7.14,2164.67,Outbound,Infiltration
F_06695,10.0.124.161,10.0.130.23,63422,443,UDP,23,35442,2.76,1540.96,Inbound,BruteForce
F_07727,10.0.198.17,10.0.194.13,18818,21,UDP,62,56085,1.54,904.6,Inbound,Benign
F_08065,10.0.234.68,10.0.84.157,46932,443,TCP,89,28596,0.42,321.3,Outbound,Benign
F_06340,10.0.200.23,10.0.99.73,65214,443,UDP,28,61323,6.56,2190.11,Inbound,DDoS
F_04542,10.0.66.240,10.0.140.72,51762,8080,TCP,42,52063,9.6,1239.6,Outbound,PortScan
F_08675,10.0.219.165,10.0.76.27,51549,53,UDP,96,82201,5.03,856.26,Outbound,Benign
F_02378,10.0.56.118,10.0.22.13,47197,8080,UDP,85,38819,4.11,456.69,Inbound,Benign
F_07957,10.0.225.131,10.0.23.176,2753,443,TCP,9,94939,9.41,10548.78,Outbound,Benign
F_01849,10.0.253.149,10.0.148.75,29800,21,TCP,88,6861,6.72,77.97,Inbound,DDoS
F_03345,10.0.223.113,10.0.0.53,39450,3306,UDP,83,25503,2.58,307.27,Inbound,DDoS
F_09354,10.0.210.170,10.0.136.53,8532,53,TCP,99,43278,3.4,437.15,Inbound,DDoS
F_00298,10.0.115.94,10.0.67.193,22717,80,UDP,66,52836,7.27,800.55,Outbound,Benign
F_00446,10.0.158.19,10.0.189.113,24764,21,UDP,26,58378,4.21,2245.31,Outbound,DDoS
F_01700,10.0.190.134,10.0.245.107,34587,8080,TCP,28,12632,8.32,451.14,Outbound,Infiltration
F_02477,10.0.51.96,10.0.132.246,35579,3306,TCP,40,95522,5.24,2388.05,Inbound,Benign
F_08095,10.0.179.86,10.0.158.186,3005,22,UDP,31,51657,8.12,1666.35,Outbound,DDoS
F_09975,10.0.118.34,10.0.100.117,15272,3306,UDP,88,75845,0.98,861.88,Inbound,BruteForce
F_06675,10.0.52.211,10.0.165.232,38445,53,UDP,98,70737,5.44,721.81,Inbound,Malware
F_00340,10.0.221.101,10.0.71.236,46457,3306,TCP,97,39739,9.21,409.68,Inbound,Benign
F_09995,10.0.186.46,10.0.86.114,39720,8080,TCP,99,84646,4.74,855.01,Outbound,Benign
F_01780,10.0.78.145,10.0.101.79,35781,53,UDP,39,43109,9.26,1105.36,Inbound,PortScan
F_07819,10.0.76.232,10.0.148.6,29126,21,UDP,6,89759,7.33,14959.83,Inbound,BruteForce
F_07205,10.0.1.24,10.0.150.96,48249,22,UDP,85,93318,8.88,1097.86,Inbound,Benign
F_01367,10.0.68.166,10.0.67.157,62703,21,TCP,67,92569,5.7,1381.63,Outbound,PortScan
F_04739,10.0.145.106,10.0.140.167,9537,21,TCP,79,29266,9.23,370.46,Outbound,Benign
F_08599,10.0.76.224,10.0.129.17,27134,21,UDP,14,27015,0.36,1929.64,Outbound,Infiltration
F_02236,10.0.212.149,10.0.87.197,38933,53,UDP,97,64242,0.76,662.29,Inbound,Benign
F_04475,10.0.44.77,10.0.66.4,55441,21,TCP,81,32699,5.66,403.69,Outbound,Benign
F_05943,10.0.247.46,10.0.209.178,28897,53,TCP,65,8035,4.59,123.62,Inbound,Benign
F_09340,10.0.6.200,10.0.225.168,15126,8080,UDP,66,4467,4.67,67.68,Inbound,Benign
